bank_name,gvkey,iid,datadate,prccd,ajexdi,trfd,adj_close,ret,prev_adj_close
Commerzbank AG,015575,01W,2023-09-13,9.77400000,1.00000000,2.06616089,20.194656539,0.0111731844,20.194656539
Commerzbank AG,015575,01W,2023-09-14,9.88200000,1.00000000,2.06616089,20.417801915,0.0110497238,20.417801915
Commerzbank AG,015575,01W,2023-09-15,9.87400000,1.00000000,2.06616089,20.401272628,-0.000809553,20.401272628
Commerzbank AG,015575,01W,2023-09-18,9.73400000,1.00000000,2.06616089,20.112010103,-0.014178651,20.112010103
Commerzbank AG,015575,01W,2023-09-19,9.79400000,1.00000000,2.06616089,20.235979757,0.0061639614,20.235979757
Commerzbank AG,015575,01W,2023-09-20,9.95000000,1.00000000,2.06616089,20.558300855,0.0159281193,20.558300855
Commerzbank AG,015575,01W,2023-09-21,10.00000000,1.00000000,2.06616089,20.6616089,0.0050251256,20.6616089
Commerzbank AG,015575,01W,2023-09-22,9.65600000,1.00000000,2.06616089,19.950849554,-0.0344,19.950849554
Commerzbank AG,015575,01W,2023-09-25,9.63400000,1.00000000,2.06616089,19.905394014,-0.002278376,19.905394014
Commerzbank AG,015575,01W,2023-09-26,9.55200000,1.00000000,2.06616089,19.735968821,-0.008511522,19.735968821
Commerzbank AG,015575,01W,2023-09-27,9.63200000,1.00000000,2.06616089,19.901261692,0.0083752094,19.901261692
Commerzbank AG,015575,01W,2023-09-28,9.71400000,1.00000000,2.06616089,20.070686885,0.008513289,20.070686885
Commerzbank AG,015575,01W,2023-09-29,10.79000000,1.00000000,2.06616089,22.293876003,0.1107679638,22.293876003
Commerzbank AG,015575,01W,2023-10-02,10.51500000,1.00000000,2.06616089,21.725681758,-0.025486562,21.725681758
Commerzbank AG,015575,01W,2023-10-03,10.23500000,1.00000000,2.06616089,21.147156709,-0.026628626,21.147156709
Commerzbank AG,015575,01W,2023-10-04,10.15000000,1.00000000,2.06616089,20.971533034,-0.008304836,20.971533034
Commerzbank AG,015575,01W,2023-10-05,10.20000000,1.00000000,2.06616089,21.074841078,0.0049261084,21.074841078
Commerzbank AG,015575,01W,2023-10-06,10.36500000,1.00000000,2.06616089,21.415757625,0.0161764706,21.415757625
Commerzbank AG,015575,01W,2023-10-09,10.23500000,1.00000000,2.06616089,21.147156709,-0.012542209,21.147156709
Commerzbank AG,015575,01W,2023-10-10,10.42500000,1.00000000,2.06616089,21.539727278,0.0185637518,21.539727278
Commerzbank AG,015575,01W,2023-10-11,10.39500000,1.00000000,2.06616089,21.477742452,-0.002877698,21.477742452
Commerzbank AG,015575,01W,2023-10-12,10.29000000,1.00000000,2.06616089,21.260795558,-0.01010101,21.260795558
Commerzbank AG,015575,01W,2023-10-13,10.06000000,1.00000000,2.06616089,20.785578553,-0.022351798,20.785578553
Commerzbank AG,015575,01W,2023-10-16,10.54500000,1.00000000,2.06616089,21.787666585,0.0482107356,21.787666585
Commerzbank AG,015575,01W,2023-10-17,10.47000000,1.00000000,2.06616089,21.632704518,-0.007112376,21.632704518
Commerzbank AG,015575,01W,2023-10-18,10.36000000,1.00000000,2.06616089,21.40542682,-0.010506208,21.40542682
Commerzbank AG,015575,01W,2023-10-19,10.25500000,1.00000000,2.06616089,21.188479927,-0.010135135,21.188479927
Commerzbank AG,015575,01W,2023-10-20,10.11500000,1.00000000,2.06616089,20.899217402,-0.013651877,20.899217402
Commerzbank AG,015575,01W,2023-10-23,10.21500000,1.00000000,2.06616089,21.105833491,0.0098863075,21.105833491
Commerzbank AG,015575,01W,2023-10-24,10.05000000,1.00000000,2.06616089,20.764916945,-0.016152717,20.764916945
Commerzbank AG,015575,01W,2023-10-25,10.06500000,1.00000000,2.06616089,20.795909358,0.0014925373,20.795909358
Commerzbank AG,015575,01W,2023-10-26,9.99400000,1.00000000,2.06616089,20.649211935,-0.007054148,20.649211935
Commerzbank AG,015575,01W,2023-10-27,10.04000000,1.00000000,2.06616089,20.744255336,0.0046027617,20.744255336
Commerzbank AG,015575,01W,2023-10-30,10.13500000,1.00000000,2.06616089,20.94054062,0.0094621514,20.94054062
Commerzbank AG,015575,01W,2023-10-31,10.15000000,1.00000000,2.06616089,20.971533034,0.0014800197,20.971533034
Commerzbank AG,015575,01W,2023-11-01,10.31000000,1.00000000,2.06616089,21.302118776,0.0157635468,21.302118776
Commerzbank AG,015575,01W,2023-11-02,10.38500000,1.00000000,2.06616089,21.457080843,0.0072744908,21.457080843
Commerzbank AG,015575,01W,2023-11-03,10.33500000,1.00000000,2.06616089,21.353772798,-0.004814636,21.353772798
Commerzbank AG,015575,01W,2023-11-06,10.38500000,1.00000000,2.06616089,21.457080843,0.0048379294,21.457080843
Commerzbank AG,015575,01W,2023-11-07,10.39500000,1.00000000,2.06616089,21.477742452,0.0009629273,21.477742452
Commerzbank AG,015575,01W,2023-11-08,10.47000000,1.00000000,2.06616089,21.632704518,0.0072150072,21.632704518
Commerzbank AG,015575,01W,2023-11-09,10.52500000,1.00000000,2.06616089,21.746343367,0.0052531041,21.746343367
Commerzbank AG,015575,01W,2023-11-10,10.66000000,1.00000000,2.06616089,22.025275087,0.0128266033,22.025275087
Commerzbank AG,015575,01W,2023-11-13,10.97500000,1.00000000,2.06616089,22.676115768,0.0295497186,22.676115768
Commerzbank AG,015575,01W,2023-11-14,10.84000000,1.00000000,2.06616089,22.397184048,-0.012300683,22.397184048
Commerzbank AG,015575,01W,2023-11-15,11.02500000,1.00000000,2.06616089,22.779423812,0.0170664207,22.779423812
Commerzbank AG,015575,01W,2023-11-16,11.05000000,1.00000000,2.06616089,22.831077835,0.0022675737,22.831077835
Commerzbank AG,015575,01W,2023-11-17,11.18500000,1.00000000,2.06616089,23.110009555,0.0122171946,23.110009555
Commerzbank AG,015575,01W,2023-11-20,11.26500000,1.00000000,2.06616089,23.275302426,0.0071524363,23.275302426
Commerzbank AG,015575,01W,2023-11-21,11.17000000,1.00000000,2.06616089,23.079017141,-0.0084332,23.079017141
Commerzbank AG,015575,01W,2023-11-22,11.02000000,1.00000000,2.06616089,22.769093008,-0.013428827,22.769093008
Commerzbank AG,015575,01W,2023-11-23,11.12500000,1.00000000,2.06616089,22.986039901,0.0095281307,22.986039901
Commerzbank AG,015575,01W,2023-11-24,11.10000000,1.00000000,2.06616089,22.934385879,-0.002247191,22.934385879
Commerzbank AG,015575,01W,2023-11-27,11.03500000,1.00000000,2.06616089,22.800085421,-0.005855856,22.800085421
Commerzbank AG,015575,01W,2023-11-28,11.19000000,1.00000000,2.06616089,23.120340359,0.0140462166,23.120340359
Commerzbank AG,015575,01W,2023-11-29,11.30500000,1.00000000,2.06616089,23.357948861,0.0102770331,23.357948861
Commerzbank AG,015575,01W,2023-11-30,11.24500000,1.00000000,2.06616089,23.233979208,-0.005307386,23.233979208
Commerzbank AG,015575,01W,2023-12-01,11.35000000,1.00000000,2.06616089,23.450926102,0.0093374833,23.450926102
Commerzbank AG,015575,01W,2023-12-04,11.38000000,1.00000000,2.06616089,23.512910928,0.0026431718,23.512910928
Commerzbank AG,015575,01W,2023-12-05,11.39000000,1.00000000,2.06616089,23.533572537,0.0008787346,23.533572537
Commerzbank AG,015575,01W,2023-12-06,11.47500000,1.00000000,2.06616089,23.709196213,0.0074626866,23.709196213
Commerzbank AG,015575,01W,2023-12-07,11.00000000,1.00000000,2.06616089,22.72776979,-0.041394336,22.72776979
Commerzbank AG,015575,01W,2023-12-08,11.02000000,1.00000000,2.06616089,22.769093008,0.0018181818,22.769093008
Commerzbank AG,015575,01W,2023-12-11,11.05000000,1.00000000,2.06616089,22.831077835,0.002722323,22.831077835
Commerzbank AG,015575,01W,2023-12-12,10.83500000,1.00000000,2.06616089,22.386853243,-0.019457014,22.386853243
Commerzbank AG,015575,01W,2023-12-13,10.85500000,1.00000000,2.06616089,22.428176461,0.0018458699,22.428176461
Commerzbank AG,015575,01W,2023-12-14,10.55000000,1.00000000,2.06616089,21.79799739,-0.028097651,21.79799739
Commerzbank AG,015575,01W,2023-12-15,10.43500000,1.00000000,2.06616089,21.560388887,-0.010900474,21.560388887
Commerzbank AG,015575,01W,2023-12-18,10.47500000,1.00000000,2.06616089,21.643035323,0.0038332535,21.643035323
Commerzbank AG,015575,01W,2023-12-19,10.54500000,1.00000000,2.06616089,21.787666585,0.0066825776,21.787666585
Commerzbank AG,015575,01W,2023-12-20,10.52500000,1.00000000,2.06616089,21.746343367,-0.001896633,21.746343367
Commerzbank AG,015575,01W,2023-12-21,10.66500000,1.00000000,2.06616089,22.035605892,0.0133016627,22.035605892
Commerzbank AG,015575,01W,2023-12-22,10.76500000,1.00000000,2.06616089,22.242221981,0.0093764651,22.242221981
Commerzbank AG,015575,01W,2023-12-25,10.76500000,1.00000000,2.06616089,22.242221981,0,22.242221981
Commerzbank AG,015575,01W,2023-12-26,10.76500000,1.00000000,2.06616089,22.242221981,0,22.242221981
Commerzbank AG,015575,01W,2023-12-27,10.78000000,1.00000000,2.06616089,22.273214394,0.0013934046,22.273214394
Commerzbank AG,015575,01W,2023-12-28,10.69000000,1.00000000,2.06616089,22.087259914,-0.008348794,22.087259914
Commerzbank AG,015575,01W,2023-12-29,10.76000000,1.00000000,2.06616089,22.231891176,0.0065481759,22.231891176
Commerzbank AG,015575,01W,2024-01-01,10.76000000,1.00000000,2.06616089,22.231891176,0,22.231891176
Commerzbank AG,015575,01W,2024-01-02,10.93500000,1.00000000,2.06616089,22.593469332,0.0162639405,22.593469332
Commerzbank AG,015575,01W,2024-01-03,11.02000000,1.00000000,2.06616089,22.769093008,0.0077732053,22.769093008
Commerzbank AG,015575,01W,2024-01-04,11.46000000,1.00000000,2.06616089,23.678203799,0.0399274047,23.678203799
Commerzbank AG,015575,01W,2024-01-05,11.73500000,1.00000000,2.06616089,24.246398044,0.0239965096,24.246398044
Commerzbank AG,015575,01W,2024-01-08,11.82500000,1.00000000,2.06616089,24.432352524,0.0076693651,24.432352524
Commerzbank AG,015575,01W,2024-01-09,11.74000000,1.00000000,2.06616089,24.256728849,-0.007188161,24.256728849
Commerzbank AG,015575,01W,2024-01-10,11.49500000,1.00000000,2.06616089,23.750519431,-0.020868825,23.750519431
Commerzbank AG,015575,01W,2024-01-11,11.34500000,1.00000000,2.06616089,23.440595297,-0.013049152,23.440595297
Commerzbank AG,015575,01W,2024-01-12,11.35000000,1.00000000,2.06616089,23.450926102,0.0004407228,23.450926102
Commerzbank AG,015575,01W,2024-01-15,11.44000000,1.00000000,2.06616089,23.636880582,0.0079295154,23.636880582
Commerzbank AG,015575,01W,2024-01-16,10.88000000,1.00000000,2.06616089,22.479830483,-0.048951049,22.479830483
Commerzbank AG,015575,01W,2024-01-17,11.00500000,1.00000000,2.06616089,22.738100594,0.0114889706,22.738100594
Commerzbank AG,015575,01W,2024-01-18,11.26000000,1.00000000,2.06616089,23.264971621,0.0231712858,23.264971621
Commerzbank AG,015575,01W,2024-01-19,11.06500000,1.00000000,2.06616089,22.862070248,-0.01731794,22.862070248
Commerzbank AG,015575,01W,2024-01-22,10.69000000,1.00000000,2.06616089,22.087259914,-0.033890646,22.087259914
Commerzbank AG,015575,01W,2024-01-23,10.60500000,1.00000000,2.06616089,21.911636238,-0.007951356,21.911636238
Commerzbank AG,015575,01W,2024-01-24,10.79000000,1.00000000,2.06616089,22.293876003,0.0174446016,22.293876003
Commerzbank AG,015575,01W,2024-01-25,10.54500000,1.00000000,2.06616089,21.787666585,-0.022706209,21.787666585
Commerzbank AG,015575,01W,2024-01-26,10.71500000,1.00000000,2.06616089,22.138913936,0.0161213845,22.138913936
Commerzbank AG,015575,01W,2024-01-29,10.57500000,1.00000000,2.06616089,21.849651412,-0.013065796,21.849651412
Commerzbank AG,015575,01W,2024-01-30,10.70500000,1.00000000,2.06616089,22.118252327,0.0122931442,22.118252327
Commerzbank AG,015575,01W,2024-01-31,10.68000000,1.00000000,2.06616089,22.066598305,-0.002335357,22.066598305
Commerzbank AG,015575,01W,2024-02-01,10.56500000,1.00000000,2.06616089,21.828989803,-0.01076779,21.828989803
Commerzbank AG,015575,01W,2024-02-02,10.69000000,1.00000000,2.06616089,22.087259914,0.0118315192,22.087259914
Commerzbank AG,015575,01W,2024-02-05,10.71000000,1.00000000,2.06616089,22.128583132,0.0018709074,22.128583132
Commerzbank AG,015575,01W,2024-02-06,10.74000000,1.00000000,2.06616089,22.190567959,0.0028011204,22.190567959
Commerzbank AG,015575,01W,2024-02-07,10.38000000,1.00000000,2.06616089,21.446750038,-0.033519553,21.446750038
Commerzbank AG,015575,01W,2024-02-08,10.28000000,1.00000000,2.06616089,21.240133949,-0.009633911,21.240133949
Commerzbank AG,015575,01W,2024-02-09,10.39500000,1.00000000,2.06616089,21.477742452,0.0111867704,21.477742452
Commerzbank AG,015575,01W,2024-02-12,10.58000000,1.00000000,2.06616089,21.859982216,0.0177970178,21.859982216
Commerzbank AG,015575,01W,2024-02-13,10.50500000,1.00000000,2.06616089,21.705020149,-0.007088847,21.705020149
Commerzbank AG,015575,01W,2024-02-14,10.48000000,1.00000000,2.06616089,21.653366127,-0.002379819,21.653366127
Commerzbank AG,015575,01W,2024-02-15,11.06000000,1.00000000,2.06616089,22.851739443,0.0553435115,22.851739443
Commerzbank AG,015575,01W,2024-02-16,10.82000000,1.00000000,2.06616089,22.35586083,-0.021699819,22.35586083
Commerzbank AG,015575,01W,2024-02-19,10.73000000,1.00000000,2.06616089,22.16990635,-0.00831793,22.16990635
Commerzbank AG,015575,01W,2024-02-20,10.60500000,1.00000000,2.06616089,21.911636238,-0.011649581,21.911636238
Commerzbank AG,015575,01W,2024-02-21,10.57000000,1.00000000,2.06616089,21.839320607,-0.00330033,21.839320607
Commerzbank AG,015575,01W,2024-02-22,10.70000000,1.00000000,2.06616089,22.107921523,0.0122989593,22.107921523
Commerzbank AG,015575,01W,2024-02-23,10.72000000,1.00000000,2.06616089,22.149244741,0.0018691589,22.149244741
Commerzbank AG,015575,01W,2024-02-26,10.74500000,1.00000000,2.06616089,22.200898763,0.0023320896,22.200898763
Commerzbank AG,015575,01W,2024-02-27,10.86500000,1.00000000,2.06616089,22.44883807,0.0111679851,22.44883807
Commerzbank AG,015575,01W,2024-02-28,10.86500000,1.00000000,2.06616089,22.44883807,0,22.44883807
Commerzbank AG,015575,01W,2024-02-29,10.69500000,1.00000000,2.06616089,22.097590719,-0.015646572,22.097590719
Commerzbank AG,015575,01W,2024-03-01,10.86000000,1.00000000,2.06616089,22.438507265,0.01542777,22.438507265
Commerzbank AG,015575,01W,2024-03-04,10.69500000,1.00000000,2.06616089,22.097590719,-0.01519337,22.097590719
Commerzbank AG,015575,01W,2024-03-05,10.89000000,1.00000000,2.06616089,22.500492092,0.0182328191,22.500492092
Commerzbank AG,015575,01W,2024-03-06,10.70500000,1.00000000,2.06616089,22.118252327,-0.016988062,22.118252327
Commerzbank AG,015575,01W,2024-03-07,11.05500000,1.00000000,2.06616089,22.841408639,0.0326950023,22.841408639
Commerzbank AG,015575,01W,2024-03-08,11.13500000,1.00000000,2.06616089,23.00670151,0.0072365445,23.00670151
Commerzbank AG,015575,01W,2024-03-11,11.21500000,1.00000000,2.06616089,23.171994381,0.0071845532,23.171994381
Commerzbank AG,015575,01W,2024-03-12,11.50000000,1.00000000,2.06616089,23.760850235,0.0254123941,23.760850235
Commerzbank AG,015575,01W,2024-03-13,11.61500000,1.00000000,2.06616089,23.998458737,0.01,23.998458737
Commerzbank AG,015575,01W,2024-03-14,11.74000000,1.00000000,2.06616089,24.256728849,0.0107619458,24.256728849
Commerzbank AG,015575,01W,2024-03-15,11.92500000,1.00000000,2.06616089,24.638968613,0.015758092,24.638968613
Commerzbank AG,015575,01W,2024-03-18,11.88000000,1.00000000,2.06616089,24.545991373,-0.003773585,24.545991373
Commerzbank AG,015575,01W,2024-03-19,12.29500000,1.00000000,2.06616089,25.403448143,0.0349326599,25.403448143
Commerzbank AG,015575,01W,2024-03-20,12.31000000,1.00000000,2.06616089,25.434440556,0.0012200081,25.434440556
Commerzbank AG,015575,01W,2024-03-21,12.45500000,1.00000000,2.06616089,25.734033885,0.0117790414,25.734033885
Commerzbank AG,015575,01W,2024-03-22,12.47000000,1.00000000,2.06616089,25.765026298,0.0012043356,25.765026298
Commerzbank AG,015575,01W,2024-03-25,12.58500000,1.00000000,2.06616089,26.002634801,0.0092221331,26.002634801
Commerzbank AG,015575,01W,2024-03-26,12.64000000,1.00000000,2.06616089,26.11627365,0.0043702821,26.11627365
Commerzbank AG,015575,01W,2024-03-27,12.73500000,1.00000000,2.06616089,26.312558934,0.0075158228,26.312558934
Commerzbank AG,015575,01W,2024-03-28,12.73000000,1.00000000,2.06616089,26.30222813,-0.000392619,26.30222813
Commerzbank AG,015575,01W,2024-03-29,12.73000000,1.00000000,2.06616089,26.30222813,0,26.30222813
Commerzbank AG,015575,01W,2024-04-01,12.73000000,1.00000000,2.06616089,26.30222813,0,26.30222813
Commerzbank AG,015575,01W,2024-04-02,12.70000000,1.00000000,2.06616089,26.240243303,-0.002356638,26.240243303
Commerzbank AG,015575,01W,2024-04-03,13.28500000,1.00000000,2.06616089,27.448947424,0.0460629921,27.448947424
Commerzbank AG,015575,01W,2024-04-04,13.41000000,1.00000000,2.06616089,27.707217535,0.009409108,27.707217535
Commerzbank AG,015575,01W,2024-04-05,13.29500000,1.00000000,2.06616089,27.469609033,-0.00857569,27.469609033
Commerzbank AG,015575,01W,2024-04-08,13.44000000,1.00000000,2.06616089,27.769202362,0.0109063558,27.769202362
Commerzbank AG,015575,01W,2024-04-09,13.30000000,1.00000000,2.06616089,27.479939837,-0.010416667,27.479939837
Commerzbank AG,015575,01W,2024-04-10,13.55000000,1.00000000,2.06616089,27.99648006,0.0187969925,27.99648006
Commerzbank AG,015575,01W,2024-04-11,13.00500000,1.00000000,2.06616089,26.870422374,-0.040221402,26.870422374
Commerzbank AG,015575,01W,2024-04-12,12.95000000,1.00000000,2.06616089,26.756783526,-0.004229143,26.756783526
Commerzbank AG,015575,01W,2024-04-15,12.90000000,1.00000000,2.06616089,26.653475481,-0.003861004,26.653475481
Commerzbank AG,015575,01W,2024-04-16,12.80000000,1.00000000,2.06616089,26.446859392,-0.007751938,26.446859392
Commerzbank AG,015575,01W,2024-04-17,13.04000000,1.00000000,2.06616089,26.942738006,0.01875,26.942738006
Commerzbank AG,015575,01W,2024-04-18,13.36500000,1.00000000,2.06616089,27.614240295,0.0249233129,27.614240295
Commerzbank AG,015575,01W,2024-04-19,13.37500000,1.00000000,2.06616089,27.634901904,0.000748223,27.634901904
Commerzbank AG,015575,01W,2024-04-22,13.50500000,1.00000000,2.06616089,27.903502819,0.0097196262,27.903502819
Commerzbank AG,015575,01W,2024-04-23,13.88000000,1.00000000,2.06616089,28.678313153,0.0277674935,28.678313153
Commerzbank AG,015575,01W,2024-04-24,13.85500000,1.00000000,2.06616089,28.626659131,-0.001801153,28.626659131
Commerzbank AG,015575,01W,2024-04-25,14.05500000,1.00000000,2.06616089,29.039891309,0.0144352219,29.039891309
Commerzbank AG,015575,01W,2024-04-26,14.10500000,1.00000000,2.06616089,29.143199353,0.0035574529,29.143199353
Commerzbank AG,015575,01W,2024-04-29,13.74000000,1.00000000,2.06616089,28.389050629,-0.025877348,28.389050629
Commerzbank AG,015575,01W,2024-04-30,13.96000000,1.00000000,2.06616089,28.843606024,0.0160116448,28.843606024
Commerzbank AG,015575,01W,2024-05-01,13.96000000,1.00000000,2.06616089,28.843606024,0,28.843606024
Commerzbank AG,015575,01W,2024-05-02,13.92500000,1.00000000,2.11809312,29.494446696,0.0225644696,29.494446696
Commerzbank AG,015575,01W,2024-05-03,13.72000000,1.00000000,2.11809312,29.060237606,-0.014721724,29.060237606
Commerzbank AG,015575,01W,2024-05-06,13.84500000,1.00000000,2.11809312,29.324999246,0.0091107872,29.324999246
Commerzbank AG,015575,01W,2024-05-07,14.19000000,1.00000000,2.11809312,30.055741373,0.0249187432,30.055741373
Commerzbank AG,015575,01W,2024-05-08,14.09000000,1.00000000,2.11809312,29.843932061,-0.007047216,29.843932061
Commerzbank AG,015575,01W,2024-05-09,13.99500000,1.00000000,2.11809312,29.642713214,-0.00674237,29.642713214
Commerzbank AG,015575,01W,2024-05-10,14.00500000,1.00000000,2.11809312,29.663894146,0.0007145409,29.663894146
Commerzbank AG,015575,01W,2024-05-13,13.88000000,1.00000000,2.11809312,29.399132506,-0.008925384,29.399132506
Commerzbank AG,015575,01W,2024-05-14,14.32500000,1.00000000,2.11809312,30.341683944,0.0320605187,30.341683944
Commerzbank AG,015575,01W,2024-05-15,15.06000000,1.00000000,2.11809312,31.898482387,0.0513089005,31.898482387
Commerzbank AG,015575,01W,2024-05-16,15.16500000,1.00000000,2.11809312,32.120882165,0.0069721116,32.120882165
